token_id,name,image_url,user,region,x_coordinate,y_coordinate,landmark,tier,fuels,solon,carbon,crypton,silicon,elements,hydrogen,hyperion
35913,"Shardbluff Labyrinth (723,303)",https://assets.illuvium-game.io/illuvidex/land/land-35913.svg,0x69de78a90ed7a99dddeddeb2b0433f61a10bd0a5,Shardbluff Labyrinth,723,303,None,1,1,0,0,1,0,3,3,0
39553,"Shardbluff Labyrinth (754,328)",https://assets.illuvium-game.io/illuvidex/land/land-39553.svg,0x69de78a90ed7a99dddeddeb2b0433f61a10bd0a5,Shardbluff Labyrinth,754,328,None,1,1,1,0,0,1,3,2,0
41839,"Shardbluff Labyrinth (799,351)",https://assets.illuvium-game.io/illuvidex/land/land-41839.svg,0x69de78a90ed7a99dddeddeb2b0433f61a10bd0a5,Shardbluff Labyrinth,799,351,None,1,1,1,1,0,1,3,1,0
40258,"Shardbluff Labyrinth (839,334)",https://assets.illuvium-game.io/illuvidex/land/land-40258.svg,0x69de78a90ed7a99dddeddeb2b0433f61a10bd0a5,Shardbluff Labyrinth,839,334,None,1,1,0,2,1,1,3,0,0
84880,"Brightland Steppes (512,445)",https://assets.illuvium-game.io/illuvidex/land/land-84880.svg,0xcfb616eba88eb8468babc2d6601bcb4f6ac4d04e,Brightland Steppes,512,445,None,1,1,1,0,0,0,3,3,0
24465,"Crystal Shores (777,493)",https://assets.illuvium-game.io/illuvidex/land/land-24465.svg,0xf009a547aeced65b46bae9e83956a847b980e703,Crystal Shores,777,493,None,1,1,1,2,0,1,3,0,0
26098,"Crystal Shores (802,502)",https://assets.illuvium-game.io/illuvidex/land/land-26098.svg,0xf009a547aeced65b46bae9e83956a847b980e703,Crystal Shores,802,502,None,1,1,1,1,0,0,3,2,0
27107,"Crystal Shores (811,508)",https://assets.illuvium-game.io/illuvidex/land/land-27107.svg,0xf009a547aeced65b46bae9e83956a847b980e703,Crystal Shores,811,508,None,1,1,0,1,1,1,3,1,0
28067,"Crystal Shores (751,518)",https://assets.illuvium-game.io/illuvidex/land/land-28067.svg,0xf009a547aeced65b46bae9e83956a847b980e703,Crystal Shores,751,518,None,1,1,0,2,1,0,3,1,0
25343,"Crystal Shores (765,498)",https://assets.illuvium-game.io/illuvidex/land/land-25343.svg,0xf009a547aeced65b46bae9e83956a847b980e703,Crystal Shores,765,498,None,1,1,0,0,1,2,3,1,0
28286,"Crystal Shores (756,523)",https://assets.illuvium-game.io/illuvidex/land/land-28286.svg,0xf009a547aeced65b46bae9e83956a847b980e703,Crystal Shores,756,523,None,1,1,0,1,1,0,3,2,0
27264,"Crystal Shores (810,509)",https://assets.illuvium-game.io/illuvidex/land/land-27264.svg,0xf009a547aeced65b46bae9e83956a847b980e703,Crystal Shores,810,509,None,1,1,1,0,0,2,3,1,0
27490,"Crystal Shores (751,511)",https://assets.illuvium-game.io/illuvidex/land/land-27490.svg,0xf009a547aeced65b46bae9e83956a847b980e703,Crystal Shores,751,511,None,1,1,0,0,0,2,3,1,1
25747,"Crystal Shores (806,500)",https://assets.illuvium-game.io/illuvidex/land/land-25747.svg,0xf009a547aeced65b46bae9e83956a847b980e703,Crystal Shores,806,500,None,1,1,0,0,1,0,3,3,0
26450,"Crystal Shores (811,504)",https://assets.illuvium-game.io/illuvidex/land/land-26450.svg,0xf009a547aeced65b46bae9e83956a847b980e703,Crystal Shores,811,504,None,1,1,0,1,1,0,3,2,0
26571,"Crystal Shores (766,505)",https://assets.illuvium-game.io/illuvidex/land/land-26571.svg,0xf009a547aeced65b46bae9e83956a847b980e703,Crystal Shores,766,505,None,1,1,1,1,0,0,3,2,0
14953,"Crystal Shores (765,401)",https://assets.illuvium-game.io/illuvidex/land/land-14953.svg,0xf009a547aeced65b46bae9e83956a847b980e703,Crystal Shores,765,401,None,1,1,0,1,0,1,3,1,1
15760,"Crystal Shores (794,413)",https://assets.illuvium-game.io/illuvidex/land/land-15760.svg,0xf009a547aeced65b46bae9e83956a847b980e703,Crystal Shores,794,413,None,1,1,0,1,1,0,3,2,0
25573,"Crystal Shores (812,499)",https://assets.illuvium-game.io/illuvidex/land/land-25573.svg,0xf009a547aeced65b46bae9e83956a847b980e703,Crystal Shores,812,499,None,1,1,0,0,1,2,3,1,0
15862,"Crystal Shores (772,415)",https://assets.illuvium-game.io/illuvidex/land/land-15862.svg,0xf009a547aeced65b46bae9e83956a847b980e703,Crystal Shores,772,415,None,1,1,1,1,0,2,3,0,0
16191,"Crystal Shores (747,421)",https://assets.illuvium-game.io/illuvidex/land/land-16191.svg,0xf009a547aeced65b46bae9e83956a847b980e703,Crystal Shores,747,421,None,1,1,0,1,0,1,3,1,1
18454,"Crystal Shores (788,449)",https://assets.illuvium-game.io/illuvidex/land/land-18454.svg,0xf009a547aeced65b46bae9e83956a847b980e703,Crystal Shores,788,449,None,1,1,1,2,0,0,3,1,0
16195,"Crystal Shores (751,421)",https://assets.illuvium-game.io/illuvidex/land/land-16195.svg,0xf009a547aeced65b46bae9e83956a847b980e703,Crystal Shores,751,421,None,1,1,1,3,0,0,3,0,0
20449,"Crystal Shores (825,464)",https://assets.illuvium-game.io/illuvidex/land/land-20449.svg,0xf009a547aeced65b46bae9e83956a847b980e703,Crystal Shores,825,464,None,1,1,0,2,0,1,3,0,1
20841,"Crystal Shores (837,467)",https://assets.illuvium-game.io/illuvidex/land/land-20841.svg,0xf009a547aeced65b46bae9e83956a847b980e703,Crystal Shores,837,467,None,1,1,0,2,0,0,3,1,1
21928,"Crystal Shores (800,476)",https://assets.illuvium-game.io/illuvidex/land/land-21928.svg,0xf009a547aeced65b46bae9e83956a847b980e703,Crystal Shores,800,476,None,1,1,0,2,1,1,3,0,0
24499,"Crystal Shores (811,493)",https://assets.illuvium-game.io/illuvidex/land/land-24499.svg,0xf009a547aeced65b46bae9e83956a847b980e703,Crystal Shores,811,493,None,1,1,0,1,0,1,3,1,1
24630,"Crystal Shores (771,494)",https://assets.illuvium-game.io/illuvidex/land/land-24630.svg,0xf009a547aeced65b46bae9e83956a847b980e703,Crystal Shores,771,494,None,1,1,0,2,0,1,3,0,1
22091,"Crystal Shores (833,477)",https://assets.illuvium-game.io/illuvidex/land/land-22091.svg,0xf009a547aeced65b46bae9e83956a847b980e703,Crystal Shores,833,477,None,1,1,1,1,0,1,3,1,0
16959,"Crystal Shores (754,432)",https://assets.illuvium-game.io/illuvidex/land/land-16959.svg,0xf009a547aeced65b46bae9e83956a847b980e703,Crystal Shores,754,432,None,1,1,1,0,0,2,3,1,0
25527,"Crystal Shores (766,499)",https://assets.illuvium-game.io/illuvidex/land/land-25527.svg,0xf009a547aeced65b46bae9e83956a847b980e703,Crystal Shores,766,499,None,1,1,1,1,0,1,3,1,0
26234,"Crystal Shores (765,503)",https://assets.illuvium-game.io/illuvidex/land/land-26234.svg,0xf009a547aeced65b46bae9e83956a847b980e703,Crystal Shores,765,503,None,1,1,0,2,1,0,3,1,0
15785,"Crystal Shores (757,414)",https://assets.illuvium-game.io/illuvidex/land/land-15785.svg,0xf009a547aeced65b46bae9e83956a847b980e703,Crystal Shores,757,414,None,1,1,0,1,1,0,3,2,0
15847,"Crystal Shores (757,415)",https://assets.illuvium-game.io/illuvidex/land/land-15847.svg,0xf009a547aeced65b46bae9e83956a847b980e703,Crystal Shores,757,415,None,1,1,0,1,0,2,3,0,1
25921,"Crystal Shores (801,501)",https://assets.illuvium-game.io/illuvidex/land/land-25921.svg,0xf009a547aeced65b46bae9e83956a847b980e703,Crystal Shores,801,501,None,1,1,0,1,1,0,3,2,0
19678,"Crystal Shores (668,459)",https://assets.illuvium-game.io/illuvidex/land/land-19678.svg,0xf009a547aeced65b46bae9e83956a847b980e703,Crystal Shores,668,459,None,1,1,0,2,0,1,3,0,1
28276,"Crystal Shores (746,523)",https://assets.illuvium-game.io/illuvidex/land/land-28276.svg,0xf009a547aeced65b46bae9e83956a847b980e703,Crystal Shores,746,523,None,1,1,0,1,1,1,3,1,0
24284,"Crystal Shores (765,492)",https://assets.illuvium-game.io/illuvidex/land/land-24284.svg,0xf009a547aeced65b46bae9e83956a847b980e703,Crystal Shores,765,492,None,1,1,1,2,0,0,3,1,0
69148,"Crimson Waste (643,431)",https://assets.illuvium-game.io/illuvidex/land/land-69148.svg,0x21ad081cf4beae900f675871986aed3abf235b5c,Crimson Waste,643,431,None,2,3,2,2,1,3,6,1,0
55872,"Abyssal Basin (238,458)",https://assets.illuvium-game.io/illuvidex/land/land-55872.svg,0x21ad081cf4beae900f675871986aed3abf235b5c,Abyssal Basin,238,458,None,2,3,0,0,2,2,6,4,1
40835,"Shardbluff Labyrinth (832,340)",https://assets.illuvium-game.io/illuvidex/land/land-40835.svg,0x21ad081cf4beae900f675871986aed3abf235b5c,Shardbluff Labyrinth,832,340,None,2,3,1,1,0,3,6,2,2
2502,"Taiga Boreal (224,140)",https://assets.illuvium-game.io/illuvidex/land/land-2502.svg,0x04c2abe10077bf40d87011a70c59e19b07827fdf,Taiga Boreal,224,140,None,1,1,0,1,0,1,3,1,1
3542,"Taiga Boreal (193,163)",https://assets.illuvium-game.io/illuvidex/land/land-3542.svg,0x93ab3ff6039d3e5ca53721286fc15f2ee4f379ed,Taiga Boreal,193,163,None,1,1,1,1,0,1,3,1,0
69275,"Crimson Waste (642,432)",https://assets.illuvium-game.io/illuvidex/land/land-69275.svg,0x20d9fbaf803199ebb85667c8fb98aebe1d8184fb,Crimson Waste,642,432,None,1,1,0,2,1,1,3,0,0
79181,"Brightland Steppes (554,331)",https://assets.illuvium-game.io/illuvidex/land/land-79181.svg,0x01bf8ceedb083f78f6597105c42c332767879569,Brightland Steppes,554,331,None,1,1,0,1,1,0,3,2,0
81578,"Brightland Steppes (514,362)",https://assets.illuvium-game.io/illuvidex/land/land-81578.svg,0x01bf8ceedb083f78f6597105c42c332767879569,Brightland Steppes,514,362,None,2,3,1,1,0,2,6,3,2
76358,"Brightland Steppes (528,307)",https://assets.illuvium-game.io/illuvidex/land/land-76358.svg,0x01bf8ceedb083f78f6597105c42c332767879569,Brightland Steppes,528,307,None,1,1,0,1,1,0,3,2,0
96626,"Halcyon Sea (586,545)",https://assets.illuvium-game.io/illuvidex/land/land-96626.svg,0x473375f7f856d5923a8f4825379e0b8f76a9547a,Halcyon Sea,586,545,None,1,1,0,0,1,2,3,1,0
22921,"Crystal Shores (836,483)",https://assets.illuvium-game.io/illuvidex/land/land-22921.svg,0xb312460503c9b06e5b131a374e6bd55d8054c230,Crystal Shores,836,483,None,1,1,1,0,0,3,3,0,0
88037,"Halcyon Sea (616,483)",https://assets.illuvium-game.io/illuvidex/land/land-88037.svg,0x2e1f2eeff78355ea3a94c5fcffcf4a87a3e801d0,Halcyon Sea,616,483,None,1,1,0,2,0,1,3,0,1
94563,"Halcyon Sea (617,531)",https://assets.illuvium-game.io/illuvidex/land/land-94563.svg,0x22eab8a87994f48e6700c2f05308fcc0b2e49935,Halcyon Sea,617,531,None,1,1,0,3,1,0,3,0,0
40379,"Shardbluff Labyrinth (761,336)",https://assets.illuvium-game.io/illuvidex/land/land-40379.svg,0xa1bdc1341ed50ece1b1e1781db7c355431662630,Shardbluff Labyrinth,761,336,None,2,3,2,3,1,2,6,1,0
99121,"Halcyon Sea (525,567)",https://assets.illuvium-game.io/illuvidex/land/land-99121.svg,0x8f1cc210338bbdc3b0ffffe719053161a5eddd43,Halcyon Sea,525,567,None,1,1,0,1,0,2,3,0,1
99019,"Halcyon Sea (525,566)",https://assets.illuvium-game.io/illuvidex/land/land-99019.svg,0x8f1cc210338bbdc3b0ffffe719053161a5eddd43,Halcyon Sea,525,566,None,1,1,0,0,1,3,3,0,0
99018,"Halcyon Sea (524,566)",https://assets.illuvium-game.io/illuvidex/land/land-99018.svg,0x8f1cc210338bbdc3b0ffffe719053161a5eddd43,Halcyon Sea,524,566,None,1,1,0,1,0,2,3,0,1
99120,"Halcyon Sea (524,567)",https://assets.illuvium-game.io/illuvidex/land/land-99120.svg,0x8f1cc210338bbdc3b0ffffe719053161a5eddd43,Halcyon Sea,524,567,None,1,1,1,0,0,1,3,2,0
45756,"Abyssal Basin (184,354)",https://assets.illuvium-game.io/illuvidex/land/land-45756.svg,0xa1bdc1341ed50ece1b1e1781db7c355431662630,Abyssal Basin,184,354,Primeval Marsh,3,6,0,3,2,4,9,2,4
40378,"Shardbluff Labyrinth (760,336)",https://assets.illuvium-game.io/illuvidex/land/land-40378.svg,0x315e9aa4e7e7e8ff70956ba577d0fb2d93e804b6,Shardbluff Labyrinth,760,336,None,2,3,3,2,0,3,6,1,0
15093,"Crystal Shores (775,403)",https://assets.illuvium-game.io/illuvidex/land/land-15093.svg,0xa7ac956eed4a81b5a7cc1b9746bc6894063439e4,Crystal Shores,775,403,None,2,3,3,3,0,0,6,3,0
36088,"Shardbluff Labyrinth (751,304)",https://assets.illuvium-game.io/illuvidex/land/land-36088.svg,0x315220766a01e5825573a9582f01ab0596a730b9,Shardbluff Labyrinth,751,304,Halogenic Geode,3,6,2,2,1,4,9,3,3
36538,"Shardbluff Labyrinth (757,307)",https://assets.illuvium-game.io/illuvidex/land/land-36538.svg,0xd9ec1fc507172f9f14aab238d006f304c8b982b8,Shardbluff Labyrinth,757,307,Primeval Marsh,3,6,0,1,3,2,9,6,3
38898,"Shardbluff Labyrinth (758,323)",https://assets.illuvium-game.io/illuvidex/land/land-38898.svg,0xdabd712717551811c43c1fbf19780fe700c20898,Shardbluff Labyrinth,758,323,None,1,1,0,1,0,2,3,0,1
95694,"Halcyon Sea (616,538)",https://assets.illuvium-game.io/illuvidex/land/land-95694.svg,0x10c555dff47f00af0c3081b95f9434753fffe9c1,Halcyon Sea,616,538,Dimensional Anchor,4,9,4,0,3,7,12,5,2
36836,"Shardbluff Labyrinth (758,309)",https://assets.illuvium-game.io/illuvidex/land/land-36836.svg,0x5fca361bd015301cbb10e05225dcc9f13646355c,Shardbluff Labyrinth,758,309,None,1,1,0,0,1,1,3,2,0
7491,"Taiga Boreal (179,222)",https://assets.illuvium-game.io/illuvidex/land/land-7491.svg,0x5fca361bd015301cbb10e05225dcc9f13646355c,Taiga Boreal,179,222,None,1,1,0,2,1,0,3,1,0
86659,"Halcyon Sea (616,472)",https://assets.illuvium-game.io/illuvidex/land/land-86659.svg,0x5fca361bd015301cbb10e05225dcc9f13646355c,Halcyon Sea,616,472,None,1,1,1,0,0,2,3,1,0
80877,"Brightland Steppes (517,351)",https://assets.illuvium-game.io/illuvidex/land/land-80877.svg,0x85fc8a0d09e9a9de0ffd71839f38a5edf987300c,Brightland Steppes,517,351,None,1,1,0,1,0,1,3,1,1
40956,"Shardbluff Labyrinth (859,341)",https://assets.illuvium-game.io/illuvidex/land/land-40956.svg,0x3832825bf1428a18a536d6bb11efb38d5608fc20,Shardbluff Labyrinth,859,341,None,2,3,0,2,0,3,6,1,3
66532,"Crimson Waste (687,409)",https://assets.illuvium-game.io/illuvidex/land/land-66532.svg,0xfa4e0c785bf945618163df86c8c691f0eb4689a6,Crimson Waste,687,409,Fallen Star,4,9,5,5,2,6,12,1,2
66639,"Crimson Waste (687,410)",https://assets.illuvium-game.io/illuvidex/land/land-66639.svg,0xfa4e0c785bf945618163df86c8c691f0eb4689a6,Crimson Waste,687,410,Dimensional Anchor,4,9,5,5,3,1,12,6,1
66531,"Crimson Waste (686,409)",https://assets.illuvium-game.io/illuvidex/land/land-66531.svg,0xfa4e0c785bf945618163df86c8c691f0eb4689a6,Crimson Waste,686,409,Primeval Marsh,3,6,1,3,3,3,9,3,2
66638,"Crimson Waste (686,410)",https://assets.illuvium-game.io/illuvidex/land/land-66638.svg,0xfa4e0c785bf945618163df86c8c691f0eb4689a6,Crimson Waste,686,410,None,2,3,1,1,1,2,6,3,1
66746,"Crimson Waste (686,411)",https://assets.illuvium-game.io/illuvidex/land/land-66746.svg,0xfa4e0c785bf945618163df86c8c691f0eb4689a6,Crimson Waste,686,411,None,2,3,0,1,1,1,6,4,2
66747,"Crimson Waste (687,411)",https://assets.illuvium-game.io/illuvidex/land/land-66747.svg,0xfa4e0c785bf945618163df86c8c691f0eb4689a6,Crimson Waste,687,411,None,1,1,0,2,1,1,3,0,0
66530,"Crimson Waste (685,409)",https://assets.illuvium-game.io/illuvidex/land/land-66530.svg,0xfa4e0c785bf945618163df86c8c691f0eb4689a6,Crimson Waste,685,409,None,1,1,0,2,1,0,3,1,0
66637,"Crimson Waste (685,410)",https://assets.illuvium-game.io/illuvidex/land/land-66637.svg,0xfa4e0c785bf945618163df86c8c691f0eb4689a6,Crimson Waste,685,410,None,1,1,1,1,0,1,3,1,0
66745,"Crimson Waste (685,411)",https://assets.illuvium-game.io/illuvidex/land/land-66745.svg,0xfa4e0c785bf945618163df86c8c691f0eb4689a6,Crimson Waste,685,411,None,1,1,0,0,1,0,3,3,0
65889,"Crimson Waste (545,404)",https://assets.illuvium-game.io/illuvidex/land/land-65889.svg,0x7c1cb6a6de9fe0e823b0dacabc50adc0a22fdebd,Crimson Waste,545,404,None,1,1,0,1,1,0,3,2,0
2548,"Taiga Boreal (224,141)",https://assets.illuvium-game.io/illuvidex/land/land-2548.svg,0x9f46dd063d5652429642c605b0ea54948c56de76,Taiga Boreal,224,141,None,2,3,1,3,1,2,6,1,1
5579,"Taiga Boreal (224,199)",https://assets.illuvium-game.io/illuvidex/land/land-5579.svg,0xd669953c37e638fd0cbf43532965d34f41215413,Taiga Boreal,224,199,None,1,1,0,1,1,1,3,1,0
48867,"Abyssal Basin (155,376)",https://assets.illuvium-game.io/illuvidex/land/land-48867.svg,0xd0e395234b39a3731b29e037d6e79be6f63d7e94,Abyssal Basin,155,376,None,2,3,2,1,0,2,6,3,1
25711,"Crystal Shores (770,500)",https://assets.illuvium-game.io/illuvidex/land/land-25711.svg,0xd0e395234b39a3731b29e037d6e79be6f63d7e94,Crystal Shores,770,500,None,2,3,0,3,1,1,6,2,2
88734,"Halcyon Sea (621,488)",https://assets.illuvium-game.io/illuvidex/land/land-88734.svg,0xd148aa5b59603ee4e1166f95c93cee681b2b3567,Halcyon Sea,621,488,None,1,1,0,1,1,1,3,1,0
68088,"Crimson Waste (679,423)",https://assets.illuvium-game.io/illuvidex/land/land-68088.svg,0xbfac6b4e8bed7dcee6bcb5f09bff6b522dc6aae7,Crimson Waste,679,423,None,1,1,1,2,0,0,3,1,0
44591,"Abyssal Basin (174,343)",https://assets.illuvium-game.io/illuvidex/land/land-44591.svg,0x4b087ca2a7dbd887f3b339d4ae204ce6a3425051,Abyssal Basin,174,343,None,2,3,0,3,3,2,6,1,0
12216,"Taiga Boreal (226,272)",https://assets.illuvium-game.io/illuvidex/land/land-12216.svg,0xb5d0a38b6bb6b88dac32ebb85eda9049fd047ff5,Taiga Boreal,226,272,Fallen Star,4,9,5,7,3,1,12,4,1
55867,"Abyssal Basin (233,458)",https://assets.illuvium-game.io/illuvidex/land/land-55867.svg,0xb5d0a38b6bb6b88dac32ebb85eda9049fd047ff5,Abyssal Basin,233,458,Dimensional Anchor,4,9,2,4,3,5,12,3,4
40458,"Shardbluff Labyrinth (840,336)",https://assets.illuvium-game.io/illuvidex/land/land-40458.svg,0x398a0a40e6cdcccc3bb24b995865650e4ceaed54,Shardbluff Labyrinth,840,336,None,2,3,0,1,1,4,6,1,2
69401,"Crimson Waste (641,433)",https://assets.illuvium-game.io/illuvidex/land/land-69401.svg,0x5cf0d54a814d8c5fa75cba49305499d392797263,Crimson Waste,641,433,None,1,1,0,1,0,2,3,0,1
40184,"Shardbluff Labyrinth (765,334)",https://assets.illuvium-game.io/illuvidex/land/land-40184.svg,0x615a94d34f072d5ad63260e7732aeda05fb9ccb2,Shardbluff Labyrinth,765,334,None,1,1,0,0,1,3,3,0,0
40183,"Shardbluff Labyrinth (764,334)",https://assets.illuvium-game.io/illuvidex/land/land-40183.svg,0x615a94d34f072d5ad63260e7732aeda05fb9ccb2,Shardbluff Labyrinth,764,334,None,1,1,0,1,1,1,3,1,0
84454,"Brightland Steppes (461,439)",https://assets.illuvium-game.io/illuvidex/land/land-84454.svg,0xfa4e0c785bf945618163df86c8c691f0eb4689a6,Brightland Steppes,461,439,None,1,1,0,2,1,0,3,1,0
80213,"Brightland Steppes (534,342)",https://assets.illuvium-game.io/illuvidex/land/land-80213.svg,0xaeae4eb10538a41cfea6a99a92dc950779dbc5a5,Brightland Steppes,534,342,Dimensional Anchor,4,9,2,2,3,4,12,6,4
38871,"Shardbluff Labyrinth (731,323)",https://assets.illuvium-game.io/illuvidex/land/land-38871.svg,0xfa4e0c785bf945618163df86c8c691f0eb4689a6,Shardbluff Labyrinth,731,323,None,1,1,0,0,1,2,3,1,0
38864,"Shardbluff Labyrinth (724,323)",https://assets.illuvium-game.io/illuvidex/land/land-38864.svg,0xfa4e0c785bf945618163df86c8c691f0eb4689a6,Shardbluff Labyrinth,724,323,None,1,1,0,1,1,0,3,2,0
20450,"Crystal Shores (826,464)",https://assets.illuvium-game.io/illuvidex/land/land-20450.svg,0xfa4e0c785bf945618163df86c8c691f0eb4689a6,Crystal Shores,826,464,None,1,1,0,1,0,0,3,2,1
68357,"Crimson Waste (692,425)",https://assets.illuvium-game.io/illuvidex/land/land-68357.svg,0xfa4e0c785bf945618163df86c8c691f0eb4689a6,Crimson Waste,692,425,None,1,1,1,2,0,1,3,0,0
45376,"Abyssal Basin (268,350)",https://assets.illuvium-game.io/illuvidex/land/land-45376.svg,0xfa4e0c785bf945618163df86c8c691f0eb4689a6,Abyssal Basin,268,350,None,1,1,1,0,0,0,3,3,0
79397,"Brightland Steppes (558,333)",https://assets.illuvium-game.io/illuvidex/land/land-79397.svg,0xfa4e0c785bf945618163df86c8c691f0eb4689a6,Brightland Steppes,558,333,None,1,1,1,3,0,0,3,0,0
38855,"Shardbluff Labyrinth (858,322)",https://assets.illuvium-game.io/illuvidex/land/land-38855.svg,0xfa4e0c785bf945618163df86c8c691f0eb4689a6,Shardbluff Labyrinth,858,322,None,1,1,0,1,1,1,3,1,0
7596,"Taiga Boreal (196,223)",https://assets.illuvium-game.io/illuvidex/land/land-7596.svg,0xfa4e0c785bf945618163df86c8c691f0eb4689a6,Taiga Boreal,196,223,None,1,1,1,0,0,2,3,1,0
26238,"Crystal Shores (769,503)",https://assets.illuvium-game.io/illuvidex/land/land-26238.svg,0x437d2caf6f878767a2d644a2d70d3b806657ea36,Crystal Shores,769,503,Pegmatite Swarm,4,9,5,7,1,2,12,3,3
52396,"Abyssal Basin (235,405)",https://assets.illuvium-game.io/illuvidex/land/land-52396.svg,0xfffa46d92f74f8d47f5b06f51bfd948606f3b92c,Abyssal Basin,235,405,Fallen Star,4,9,1,4,4,6,12,2,4
16124,"Crystal Shores (740,420)",https://assets.illuvium-game.io/illuvidex/land/land-16124.svg,0xe785aba908717b7856721742cca86dba1fa7ca55,Crystal Shores,740,420,None,1,1,1,1,0,0,3,2,0
23830,"Crystal Shores (816,489)",https://assets.illuvium-game.io/illuvidex/land/land-23830.svg,0x869c871fa5e0477dbdf29c5330aa55a47fc6d9f4,Crystal Shores,816,489,None,1,1,0,1,1,1,3,1,0
38555,"Shardbluff Labyrinth (846,320)",https://assets.illuvium-game.io/illuvidex/land/land-38555.svg,0x08a7e743663b7b8930009ceee589ea8eb716052e,Shardbluff Labyrinth,846,320,None,2,3,1,4,1,2,6,0,1
62480,"Crimson Waste (626,379)",https://assets.illuvium-game.io/illuvidex/land/land-62480.svg,0x01bf8ceedb083f78f6597105c42c332767879569,Crimson Waste,626,379,None,2,3,2,2,1,2,6,2,0
45984,"Abyssal Basin (183,356)",https://assets.illuvium-game.io/illuvidex/land/land-45984.svg,0xfde98bc80f120ac01275f906050b089bedc2b846,Abyssal Basin,183,356,None,1,1,0,0,0,1,3,2,1
41238,"Shardbluff Labyrinth (858,344)",https://assets.illuvium-game.io/illuvidex/land/land-41238.svg,0xfde98bc80f120ac01275f906050b089bedc2b846,Shardbluff Labyrinth,858,344,None,1,1,0,0,1,1,3,2,0
79399,"Brightland Steppes (560,333)",https://assets.illuvium-game.io/illuvidex/land/land-79399.svg,0xb2c43d8ef381655a757de4e5b5d3e115dd05af26,Brightland Steppes,560,333,None,1,1,0,2,0,0,3,1,1
31847,"Shardbluff Labyrinth (765,274)",https://assets.illuvium-game.io/illuvidex/land/land-31847.svg,0xfde98bc80f120ac01275f906050b089bedc2b846,Shardbluff Labyrinth,765,274,None,1,1,1,0,0,3,3,0,0
22298,"Crystal Shores (774,479)",https://assets.illuvium-game.io/illuvidex/land/land-22298.svg,0xdd7a92422c024b713bdeed92cce8b7f0b51952a5,Crystal Shores,774,479,None,1,1,1,1,0,1,3,1,0
94564,"Halcyon Sea (618,531)",https://assets.illuvium-game.io/illuvidex/land/land-94564.svg,0x85617d0340234d7e522fc46bb79abb7a8b27d461,Halcyon Sea,618,531,None,1,1,1,1,0,1,3,1,0
11982,"Taiga Boreal (208,270)",https://assets.illuvium-game.io/illuvidex/land/land-11982.svg,0x85617d0340234d7e522fc46bb79abb7a8b27d461,Taiga Boreal,208,270,None,1,1,1,1,0,1,3,1,0
17451,"Crystal Shores (781,438)",https://assets.illuvium-game.io/illuvidex/land/land-17451.svg,0x067c98fc22566300a927fedb347f86d56ae7e2d6,Crystal Shores,781,438,Dimensional Anchor,4,9,4,3,2,2,12,7,3
81008,"Brightland Steppes (511,353)",https://assets.illuvium-game.io/illuvidex/land/land-81008.svg,0xa99c4f924a167cdec1486aa9920de70a48455ab2,Brightland Steppes,511,353,None,1,1,0,1,1,0,3,2,0
56528,"Abyssal Basin (246,470)",https://assets.illuvium-game.io/illuvidex/land/land-56528.svg,0x96c8ebcabde8a4b035df4f19bc0c7459c6e62491,Abyssal Basin,246,470,None,2,3,2,2,0,2,6,2,1
67855,"Crimson Waste (686,421)",https://assets.illuvium-game.io/illuvidex/land/land-67855.svg,0x1318645f620b9046bc05148b57a7ea7ff044ffd9,Crimson Waste,686,421,None,1,1,0,1,0,0,3,2,1
66469,"Crimson Waste (624,409)",https://assets.illuvium-game.io/illuvidex/land/land-66469.svg,0x1318645f620b9046bc05148b57a7ea7ff044ffd9,Crimson Waste,624,409,None,1,1,1,2,0,0,3,1,0
56277,"Abyssal Basin (236,465)",https://assets.illuvium-game.io/illuvidex/land/land-56277.svg,0x1318645f620b9046bc05148b57a7ea7ff044ffd9,Abyssal Basin,236,465,Pegmatite Swarm,4,9,3,1,4,7,12,4,2
13548,"Taiga Boreal (157,286)",https://assets.illuvium-game.io/illuvidex/land/land-13548.svg,0x01bf8ceedb083f78f6597105c42c332767879569,Taiga Boreal,157,286,None,1,1,0,0,0,0,3,3,1
6921,"Taiga Boreal (196,215)",https://assets.illuvium-game.io/illuvidex/land/land-6921.svg,0x01bf8ceedb083f78f6597105c42c332767879569,Taiga Boreal,196,215,None,1,1,0,2,1,0,3,1,0
23950,"Crystal Shores (770,490)",https://assets.illuvium-game.io/illuvidex/land/land-23950.svg,0xde31742e5d25482b93f1f70b48346e4f3b975e29,Crystal Shores,770,490,None,1,1,1,1,0,2,3,0,0
65644,"Crimson Waste (697,401)",https://assets.illuvium-game.io/illuvidex/land/land-65644.svg,0xa191a156b5869316259e8b2d8b364bc0258f76b4,Crimson Waste,697,401,None,1,1,0,0,1,0,3,3,0
41984,"Shardbluff Labyrinth (849,352)",https://assets.illuvium-game.io/illuvidex/land/land-41984.svg,0xc0f05fe9c6d2936bb316443cd317afbe85385b9f,Shardbluff Labyrinth,849,352,Dimensional Anchor,4,9,4,6,4,4,12,2,1
52627,"Abyssal Basin (227,408)",https://assets.illuvium-game.io/illuvidex/land/land-52627.svg,0x52b6d3fd6ec83b658b94efc250833a8e2a092146,Abyssal Basin,227,408,Dimensional Anchor,4,9,4,4,2,3,12,5,3
